----------- Loading graphs ------------
[PFM2] order=3 vv_size=279 threads=8
[PFM2] order=2 vv_size=2827 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=5 threads=5
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=22 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=4 vv_size=141 threads=8
[PFM2] order=5 vv_size=1941 threads=8
[PFM2] order=6 vv_size=5203 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=4 vv_size=3430 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=5 vv_size=131 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=3 vv_size=506 threads=8
[PFM2] order=6 vv_size=434 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=6251 threads=8
[PFM2] order=0 vv_size=842 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=27 threads=8
[PFM2] order=3 vv_size=2707 threads=8
[PFM2] order=4 vv_size=33 threads=8
[PFM2] order=6 vv_size=384 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=4 vv_size=3 threads=3
[PFM2] order=1 vv_size=96 threads=8
[PFM2] order=3 vv_size=44 threads=8
[PFM2] order=2 vv_size=116 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=295 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=6 vv_size=36 threads=8
[PFM2] order=6 vv_size=115 threads=8
[PFM2] order=2 vv_size=776 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=824 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=5237 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=30 threads=8
[PFM2] order=6 vv_size=97 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=6 vv_size=37 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=114 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=839 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=116 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=1 vv_size=94 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=191 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=6 vv_size=572 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=559 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=311 threads=8
[PFM2] order=2 vv_size=120 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=109 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=174 threads=8
[PFM2] order=6 vv_size=38 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=248 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=78 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=463 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=362 threads=8
[PFM2] order=2 vv_size=118 threads=8
[PFM2] order=3 vv_size=297 threads=8
[PFM2] order=4 vv_size=131 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=50 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=139 threads=8
[PFM2] order=4 vv_size=33 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=6 vv_size=190 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=5 vv_size=16 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=102 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=243 threads=8
[PFM2] order=5 vv_size=9134 threads=8
[PFM2] order=6 vv_size=137 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=43 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=205 threads=8
[PFM2] order=5 vv_size=119 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=3 vv_size=30 threads=8
[PFM2] order=5 vv_size=5978 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=85 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=484 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=840 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=827 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=349 threads=8
[PFM2] order=4 vv_size=2898 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=322 threads=8
[PFM2] order=1 vv_size=48 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=105 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=2447 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=3 vv_size=179 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=1 vv_size=1059 threads=8
[PFM2] order=5 vv_size=472 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=0 vv_size=74 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=3 vv_size=239 threads=8
[PFM2] order=3 vv_size=95 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=45 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=4 vv_size=1 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=12 threads=8
[PFM2] order=3 vv_size=574 threads=8
[PFM2] order=6 vv_size=408 threads=8
[PFM2] order=5 vv_size=29 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=65 threads=8
[PFM2] order=3 vv_size=54 threads=8
[PFM2] order=5 vv_size=487 threads=8
[PFM2] order=2 vv_size=186 threads=8
[PFM2] order=5 vv_size=24 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=6 vv_size=216 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=94 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=4 vv_size=540 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=4 vv_size=1237 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=123 threads=8
[PFM2] order=3 vv_size=15 threads=8
[PFM2] order=5 vv_size=1180 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=4 vv_size=86 threads=8
[PFM2] order=5 vv_size=2255 threads=8
[PFM2] order=2 vv_size=2944 threads=8
[PFM2] order=6 vv_size=30 threads=8
[PFM2] order=2 vv_size=1284 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=77 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=28 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=790 threads=8
[PFM2] order=3 vv_size=542 threads=8
[PFM2] order=5 vv_size=1287 threads=8
[PFM2] order=6 vv_size=5 threads=5
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=2540 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=1 vv_size=1915 threads=8
[PFM2] order=6 vv_size=84 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=30 threads=8
[PFM2] order=6 vv_size=302 threads=8
[PFM2] order=3 vv_size=280 threads=8
[PFM2] order=3 vv_size=83 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=1041 threads=8
[PFM2] order=3 vv_size=14 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=570 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=165 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=5006 threads=8
[PFM2] order=5 vv_size=402 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=1167 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=73 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=3 vv_size=58 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=5 vv_size=722 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=0 vv_size=65 threads=8
[PFM2] order=5 vv_size=17 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=4 vv_size=1171 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=171 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=312 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=190 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=1525 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=147 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=4 vv_size=75 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=786 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=128 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=4077 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=4 threads=4
[PFM2] order=3 vv_size=43 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=65 threads=8
[PFM2] order=6 vv_size=18 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=234 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=1487 threads=8
[PFM2] order=5 vv_size=5120 threads=8
[PFM2] order=5 vv_size=958 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=122 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=1 vv_size=1657 threads=8
[PFM2] order=3 vv_size=977 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=843 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=6 vv_size=47 threads=8
[PFM2] order=4 vv_size=1379 threads=8
[PFM2] order=6 vv_size=2372 threads=8
[PFM2] order=6 vv_size=42 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=1 vv_size=2296 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=49 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=23 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=18 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=2 vv_size=388 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=5 vv_size=97 threads=8
[PFM2] order=2 vv_size=996 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=30 threads=8
[PFM2] order=2 vv_size=219 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=3 vv_size=8261 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=3 vv_size=1826 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=3 vv_size=3381 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=79 threads=8
[PFM2] order=4 vv_size=143 threads=8
[PFM2] order=4 vv_size=176 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=27 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=4 vv_size=69 threads=8
[PFM2] order=4 vv_size=39 threads=8
[PFM2] order=6 vv_size=99 threads=8
[PFM2] order=3 vv_size=226 threads=8
[PFM2] order=0 vv_size=124 threads=8
[PFM2] order=4 vv_size=1334 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=207 threads=8
[PFM2] order=6 vv_size=155 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=1 vv_size=65 threads=8
[PFM2] order=6 vv_size=95 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=2 vv_size=27 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=19 threads=8
[PFM2] order=4 vv_size=226 threads=8
[PFM2] order=4 vv_size=186 threads=8
[PFM2] order=5 vv_size=541 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=3077 threads=8
[PFM2] order=4 vv_size=11 threads=8
[PFM2] order=3 vv_size=123 threads=8
[PFM2] order=4 vv_size=784 threads=8
[PFM2] order=2 vv_size=21 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=5 vv_size=5520 threads=8
[PFM2] order=4 vv_size=649 threads=8
[PFM2] order=4 vv_size=35 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=5 vv_size=262 threads=8
[PFM2] order=0 vv_size=7 threads=7
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=73 threads=8
[PFM2] order=3 vv_size=537 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=5 vv_size=681 threads=8
[PFM2] order=4 vv_size=8 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=4 vv_size=2972 threads=8
[PFM2] order=3 vv_size=88 threads=8
[PFM2] order=0 vv_size=3176 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=29810 threads=8
[PFM2] order=3 vv_size=253 threads=8
[PFM2] order=5 vv_size=391 threads=8
[PFM2] order=2 vv_size=8 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=79 threads=8
[PFM2] order=5 vv_size=1653 threads=8
[PFM2] order=1 vv_size=81 threads=8
[PFM2] order=5 vv_size=5844 threads=8
[PFM2] order=6 vv_size=365 threads=8
[PFM2] order=6 vv_size=99 threads=8
[PFM2] order=0 vv_size=52 threads=8
[PFM2] order=3 vv_size=145 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=3 vv_size=253 threads=8
[PFM2] order=2 vv_size=138 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=26 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=6 vv_size=114 threads=8
[PFM2] order=5 vv_size=11 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=147 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=2 vv_size=31 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=14 threads=8
[PFM2] order=3 vv_size=29 threads=8
[PFM2] order=3 vv_size=30 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=2 vv_size=76 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=2 vv_size=9197 threads=8
[PFM2] order=6 vv_size=138 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=282 threads=8
[PFM2] order=6 vv_size=932 threads=8
[PFM2] order=4 vv_size=2 threads=2
[PFM2] order=1 vv_size=87 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=5 vv_size=387 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=77 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=6 vv_size=1326 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=13 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=834 threads=8
[PFM2] order=6 vv_size=40 threads=8
[PFM2] order=0 vv_size=68 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=3999 threads=8
[PFM2] order=1 vv_size=651 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=4 vv_size=32 threads=8
[PFM2] order=6 vv_size=46 threads=8
[PFM2] order=4 vv_size=530 threads=8
[PFM2] order=3 vv_size=804 threads=8
[PFM2] order=5 vv_size=587 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=3 vv_size=30 threads=8
[PFM2] order=4 vv_size=87 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=4 vv_size=76 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=6 vv_size=49 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=13 threads=8
[PFM2] order=5 vv_size=1567 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=6 vv_size=157 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=1835 threads=8
[PFM2] order=5 vv_size=670 threads=8
[PFM2] order=6 vv_size=240 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=1 threads=1
[PFM2] order=1 vv_size=2 threads=2
[PFM2] order=5 vv_size=166 threads=8
[PFM2] order=5 vv_size=63 threads=8
[PFM2] order=3 vv_size=1001 threads=8
[PFM2] order=4 vv_size=195 threads=8
[PFM2] order=5 vv_size=22 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=2 vv_size=1206 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=87 threads=8
[PFM2] order=5 vv_size=184 threads=8
[PFM2] order=4 vv_size=210 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=29 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=18 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=45 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=30 threads=8
[PFM2] order=3 vv_size=200 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=56 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=5 vv_size=215 threads=8
[PFM2] order=5 vv_size=1102 threads=8
[PFM2] order=6 vv_size=30 threads=8
[PFM2] order=5 vv_size=195 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=4 vv_size=457 threads=8
[PFM2] order=1 vv_size=39 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=4 vv_size=3064 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=912 threads=8
[PFM2] order=3 vv_size=48 threads=8
[PFM2] order=6 vv_size=1898 threads=8
[PFM2] order=6 vv_size=44 threads=8
[PFM2] order=5 vv_size=1125 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=6 vv_size=279 threads=8
[PFM2] order=3 vv_size=23 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=61 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=4 vv_size=186 threads=8
[PFM2] order=5 vv_size=102 threads=8
[PFM2] order=5 vv_size=7 threads=7
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=10 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=208 threads=8
[PFM2] order=4 vv_size=1099 threads=8
[PFM2] order=6 vv_size=347 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=63 threads=8
[PFM2] order=2 vv_size=208 threads=8
