----------- Loading graphs ------------
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=4 vv_size=76 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=64 threads=8
[PFM2] order=2 vv_size=12553 threads=8
[PFM2] order=5 vv_size=1 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=553 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=468 threads=8
[PFM2] order=1 vv_size=83 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=102 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=5 vv_size=233 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=31 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=96 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=4 vv_size=478 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=5 vv_size=24 threads=8
[PFM2] order=2 vv_size=109 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=892 threads=8
[PFM2] order=5 vv_size=17 threads=8
[PFM2] order=5 vv_size=63 threads=8
[PFM2] order=4 vv_size=26189 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=3237 threads=8
[PFM2] order=6 vv_size=65 threads=8
[PFM2] order=6 vv_size=2423 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=4 vv_size=20 threads=8
[PFM2] order=3 vv_size=16 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=594 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=2 vv_size=514 threads=8
[PFM2] order=4 vv_size=3282 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=272 threads=8
[PFM2] order=1 vv_size=54 threads=8
[PFM2] order=6 vv_size=103 threads=8
[PFM2] order=4 vv_size=1107 threads=8
[PFM2] order=0 vv_size=45 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=427 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=32203 threads=8
[PFM2] order=6 vv_size=5282 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=4 vv_size=45 threads=8
[PFM2] order=4 vv_size=42 threads=8
[PFM2] order=3 vv_size=1664 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=55 threads=8
[PFM2] order=6 vv_size=47 threads=8
[PFM2] order=1 vv_size=1458 threads=8
[PFM2] order=5 vv_size=32 threads=8
[PFM2] order=2 vv_size=72 threads=8
[PFM2] order=5 vv_size=187 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=816 threads=8
[PFM2] order=4 vv_size=229 threads=8
[PFM2] order=0 vv_size=15 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=125 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=3 vv_size=225 threads=8
[PFM2] order=6 vv_size=6 threads=6
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=515 threads=8
[PFM2] order=4 vv_size=9661 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=162 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=5 vv_size=82 threads=8
[PFM2] order=5 vv_size=132 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=6 vv_size=18152 threads=8
[PFM2] order=5 vv_size=414 threads=8
[PFM2] order=4 vv_size=12184 threads=8
[PFM2] order=3 vv_size=2181 threads=8
[PFM2] order=3 vv_size=27 threads=8
[PFM2] order=3 vv_size=53 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=352 threads=8
[PFM2] order=5 vv_size=157 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=75 threads=8
[PFM2] order=6 vv_size=1121 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=4 vv_size=869 threads=8
[PFM2] order=5 vv_size=47 threads=8
[PFM2] order=3 vv_size=46 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=412 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=3778 threads=8
[PFM2] order=1 vv_size=103 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=78 threads=8
[PFM2] order=4 vv_size=16 threads=8
[PFM2] order=2 vv_size=179 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=18 threads=8
[PFM2] order=4 vv_size=21 threads=8
[PFM2] order=3 vv_size=44 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=618 threads=8
[PFM2] order=5 vv_size=4711 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=95 threads=8
[PFM2] order=3 vv_size=31 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=56 threads=8
[PFM2] order=0 vv_size=312 threads=8
[PFM2] order=3 vv_size=480 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=43 threads=8
[PFM2] order=4 vv_size=3824 threads=8
[PFM2] order=3 vv_size=182 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=5500 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=4 vv_size=204 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=3 vv_size=511 threads=8
[PFM2] order=6 vv_size=940 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=3679 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=8 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=4 vv_size=104 threads=8
[PFM2] order=5 vv_size=5 threads=5
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=1 vv_size=99 threads=8
[PFM2] order=2 vv_size=1291 threads=8
[PFM2] order=6 vv_size=226 threads=8
[PFM2] order=1 vv_size=228 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=3 vv_size=68 threads=8
[PFM2] order=6 vv_size=4320 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=34 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=114 threads=8
[PFM2] order=1 vv_size=368 threads=8
[PFM2] order=3 vv_size=99 threads=8
[PFM2] order=6 vv_size=1041 threads=8
[PFM2] order=1 vv_size=207 threads=8
[PFM2] order=4 vv_size=22 threads=8
[PFM2] order=2 vv_size=48 threads=8
[PFM2] order=3 vv_size=48 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=441 threads=8
[PFM2] order=3 vv_size=2508 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=3 vv_size=8 threads=8
[PFM2] order=4 vv_size=69 threads=8
[PFM2] order=5 vv_size=411 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=5 vv_size=909 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=1084 threads=8
[PFM2] order=3 vv_size=130 threads=8
[PFM2] order=3 vv_size=42 threads=8
[PFM2] order=6 vv_size=11157 threads=8
[PFM2] order=0 vv_size=174 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=742 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=13 threads=8
[PFM2] order=3 vv_size=103 threads=8
[PFM2] order=6 vv_size=142 threads=8
[PFM2] order=5 vv_size=77 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=3 vv_size=2547 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=180 threads=8
[PFM2] order=6 vv_size=295 threads=8
[PFM2] order=4 vv_size=285 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=31 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=398 threads=8
[PFM2] order=3 vv_size=106 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=2 vv_size=237 threads=8
[PFM2] order=3 vv_size=44 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=117 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=5 vv_size=145 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=87 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=2501 threads=8
[PFM2] order=3 vv_size=30 threads=8
[PFM2] order=2 vv_size=3520 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=4 vv_size=144 threads=8
[PFM2] order=4 vv_size=17 threads=8
[PFM2] order=4 vv_size=155 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=6 vv_size=178 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=6 vv_size=801 threads=8
[PFM2] order=4 vv_size=937 threads=8
[PFM2] order=3 vv_size=4 threads=4
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=90 threads=8
[PFM2] order=0 vv_size=38 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=3 vv_size=828 threads=8
[PFM2] order=3 vv_size=488 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=47 threads=8
[PFM2] order=5 vv_size=42 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=2 vv_size=133 threads=8
[PFM2] order=4 vv_size=889 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=1717 threads=8
[PFM2] order=4 vv_size=42 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=940 threads=8
[PFM2] order=6 vv_size=243 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=168 threads=8
[PFM2] order=2 vv_size=692 threads=8
[PFM2] order=4 vv_size=2 threads=2
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=50 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=169 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=1 vv_size=1512 threads=8
[PFM2] order=4 vv_size=7421 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=3 threads=3
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=117 threads=8
[PFM2] order=3 vv_size=4845 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=98 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=5 vv_size=3737 threads=8
[PFM2] order=2 vv_size=1888 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=5 vv_size=722 threads=8
[PFM2] order=6 vv_size=23310 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=76 threads=8
[PFM2] order=0 vv_size=957 threads=8
[PFM2] order=6 vv_size=6245 threads=8
[PFM2] order=3 vv_size=863 threads=8
[PFM2] order=1 vv_size=105 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=4 vv_size=76 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=2 vv_size=38 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=110 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=3384 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=43 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=222 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=6 vv_size=4301 threads=8
[PFM2] order=4 vv_size=366 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=2588 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=5 vv_size=98 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=2975 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=185 threads=8
[PFM2] order=5 vv_size=6440 threads=8
[PFM2] order=4 vv_size=33 threads=8
[PFM2] order=4 vv_size=544 threads=8
[PFM2] order=2 vv_size=58 threads=8
[PFM2] order=4 vv_size=29 threads=8
[PFM2] order=4 vv_size=74 threads=8
[PFM2] order=5 vv_size=255 threads=8
[PFM2] order=4 vv_size=67 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=246 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=612 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=43 threads=8
[PFM2] order=5 vv_size=29 threads=8
[PFM2] order=5 vv_size=41246 threads=8
[PFM2] order=4 vv_size=2915 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=466 threads=8
[PFM2] order=1 vv_size=4026 threads=8
[PFM2] order=6 vv_size=7808 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=2 vv_size=91 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=11 threads=8
[PFM2] order=3 vv_size=427 threads=8
[PFM2] order=1 vv_size=25 threads=8
[PFM2] order=4 vv_size=52 threads=8
[PFM2] order=2 vv_size=4126 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=182 threads=8
[PFM2] order=6 vv_size=53 threads=8
[PFM2] order=2 vv_size=1961 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=8 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=3673 threads=8
[PFM2] order=4 vv_size=38 threads=8
[PFM2] order=4 vv_size=4830 threads=8
[PFM2] order=5 vv_size=14 threads=8
[PFM2] order=6 vv_size=458 threads=8
[PFM2] order=6 vv_size=2488 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=48 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=59 threads=8
[PFM2] order=3 vv_size=219 threads=8
[PFM2] order=0 vv_size=332 threads=8
[PFM2] order=2 vv_size=31 threads=8
[PFM2] order=6 vv_size=24 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=5 vv_size=12675 threads=8
[PFM2] order=0 vv_size=33 threads=8
[PFM2] order=6 vv_size=1907 threads=8
[PFM2] order=6 vv_size=15 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=144 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=288 threads=8
[PFM2] order=6 vv_size=1302 threads=8
[PFM2] order=5 vv_size=169 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=182 threads=8
[PFM2] order=0 vv_size=49 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=1 vv_size=750 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=6 vv_size=934 threads=8
[PFM2] order=6 vv_size=7312 threads=8
[PFM2] order=0 vv_size=36 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=3 vv_size=77 threads=8
[PFM2] order=3 vv_size=30 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=117 threads=8
[PFM2] order=5 vv_size=107 threads=8
[PFM2] order=6 vv_size=102 threads=8
[PFM2] order=4 vv_size=881 threads=8
[PFM2] order=6 vv_size=18 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=11824 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=4 vv_size=36 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=2 vv_size=244 threads=8
[PFM2] order=3 vv_size=14 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=5 vv_size=54 threads=8
[PFM2] order=3 vv_size=953 threads=8
[PFM2] order=1 vv_size=32 threads=8
[PFM2] order=3 vv_size=160 threads=8
[PFM2] order=2 vv_size=1181 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=19 threads=8
[PFM2] order=3 vv_size=17 threads=8
[PFM2] order=3 vv_size=388 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=74 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=71 threads=8
[PFM2] order=3 vv_size=17 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=14752 threads=8
[PFM2] order=3 vv_size=603 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=5 vv_size=355 threads=8
[PFM2] order=4 vv_size=314 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=19 threads=8
[PFM2] order=2 vv_size=34 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=116 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=18554 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=3 vv_size=318 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=6 vv_size=1064 threads=8
[PFM2] order=2 vv_size=745 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=2622 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=4 vv_size=552 threads=8
[PFM2] order=3 vv_size=67 threads=8
[PFM2] order=0 vv_size=652 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=5 threads=5
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=8034 threads=8
[PFM2] order=3 vv_size=2336 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=28 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=329 threads=8
[PFM2] order=5 vv_size=21 threads=8
[PFM2] order=5 vv_size=1347 threads=8
[PFM2] order=3 vv_size=269 threads=8
[PFM2] order=3 vv_size=62 threads=8
[PFM2] order=3 vv_size=7726 threads=8
[PFM2] order=2 vv_size=6229 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=5 vv_size=9772 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=4 vv_size=464 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=539 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=6 vv_size=112 threads=8
[PFM2] order=6 vv_size=13 threads=8
[PFM2] order=4 vv_size=20 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=3 vv_size=27 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=1878 threads=8
[PFM2] order=6 vv_size=212 threads=8
[PFM2] order=5 vv_size=89 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=129 threads=8
[PFM2] order=6 vv_size=614 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=305 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=2 threads=2
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=605 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=85 threads=8
[PFM2] order=3 vv_size=37 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=80 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=4 vv_size=72 threads=8
[PFM2] order=6 vv_size=1247 threads=8
[PFM2] order=6 vv_size=714 threads=8
[PFM2] order=5 vv_size=103 threads=8
[PFM2] order=5 vv_size=32 threads=8
[PFM2] order=5 vv_size=834 threads=8
[PFM2] order=5 vv_size=1912 threads=8
[PFM2] order=3 vv_size=2026 threads=8
[PFM2] order=5 vv_size=10775 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=6 vv_size=70 threads=8
[PFM2] order=0 vv_size=73 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=3 vv_size=55 threads=8
[PFM2] order=3 vv_size=93 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=2154 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=4 vv_size=137 threads=8
